point_id,lon,lat,target,city
XRbToMaK,50.27099000000001,53.275607,0.9484455294621956,городской округ Самара
KqXLlOgG,50.286374,53.29932,0.08404359075152168,городской округ Самара
yQpPc4NY,50.305359,53.325718,0.34336417236472383,городской округ Самара
xyfgfTqy,50.218369,53.346634,1.683187177366268,Самара
5e7r5h7s,55.93131500000001,54.674806,-0.21849708779721416,Уфа
cj6KcHW8,55.99405600000001,54.69799,-0.002396603119545705,Уфа
1ZvdVY5t,55.993548,54.713414,-0.34815737860381524,Уфа
zrqrRf0q,55.986665,54.718073,-0.650698057152551,Уфа
bwIuFswf,55.947783,54.725857,-0.52103776634595,Уфа
nFBsJ5k3,55.958351,54.736872,-0.34815737860381524,Уфа
x5YyYuwn,55.98732,54.741197,-0.650698057152551,Уфа
ySZshzYS,55.999586,54.749739,0.9484455294621956,Уфа
mn6nMLpV,56.03576999999999,54.757094,-0.7371382510236184,Уфа
m41j6rrW,56.01000300000001,54.759041,-0.26171718473274785,Уфа
TPU9VeHE,56.05836899999999,54.771233,-1.3638296565888568,Уфа
jvXZ5BfY,56.08017,54.772889,-0.4778176694104163,Уфа
iL9SqqPf,56.12386400000001,54.779754,-0.7803583479591522,Уфа
9IcvdlDF,56.131626,54.784094,-1.4286598019921577,Уфа
6FdFnHvc,56.034734,54.789618,0.12726368768705534,Уфа
eAjJXePD,55.881095,54.790184,0.8620053355911281,Уфа
nh41SLK0,56.111306000000006,54.80681800000001,0.8620053355911281,Уфа
kcPx2crY,56.075499,54.81708,-1.212559317314489,Уфа
f0dnYtDK,56.083769,54.821122,-0.5642578632814836,Уфа
ydC9L7Y0,83.09449599999998,54.840236,-1.1693392203789554,городской округ Новосибирск
VVoIWaCa,82.90992800000002,54.936865,-0.9964588326368206,Новосибирск
oVyZAtf8,82.853025,54.96611600000001,-0.3265473301360484,городской округ Новосибирск
6zswhGTw,83.11036899999998,54.966571,-0.7803583479591522,городской округ Новосибирск
sZIU9J2S,82.896969,54.980785,-0.8235784448946858,городской округ Новосибирск
SJOpfpK9,82.87236800000002,54.981574,0.21370388155812275,Новосибирск
cmCo8uJn,82.897109,54.98322,-0.650698057152551,Новосибирск
eLaYE4WM,82.890962,54.984,0.21370388155812275,городской округ Новосибирск
0BYKB88d,82.890947,54.984036,-0.3913774755393489,городской округ Новосибирск
padKVxZ1,82.905185,54.989033,1.164546014139864,Новосибирск
gy5R6Tzq,83.019867,55.00283,0.34336417236472383,городской округ Новосибирск
hhQwsdq2,82.952805,55.013374,1.164546014139864,Новосибирск
HQWajdou,82.925985,55.014685,-0.26171718473274785,городской округ Новосибирск
zq24zBHA,82.899443,55.03455400000001,0.12726368768705534,Новосибирск
H8hoDXdE,83.002607,55.035543,1.4886967411563663,Новосибирск
DkEbcUGo,82.896401,55.03583,0.5162445601068586,городской округ Новосибирск
zYEPdy6c,82.97831,55.037668,-0.26171718473274785,городской округ Новосибирск
p31ln7Rd,82.961589,55.039081,0.08404359075152168,городской округ Новосибирск
n7SOrDDm,82.92201700000003,55.04399300000001,0.21370388155812275,городской округ Новосибирск
bXtjCW9X,82.96786,55.05232700000001,-0.3913774755393489,Новосибирск
t7pBweOS,82.912079,55.055885,-0.6939181540880848,городской округ Новосибирск
PJ5m7cqh,82.976488,55.056951,1.985727855915004,Новосибирск
zynEGrYK,82.914099,55.059654,1.294206304946465,городской округ Новосибирск
xN7TAdHL,82.93639399999998,55.066218000000006,-0.650698057152551,Новосибирск
jEMylCQY,82.961076,55.104069,-0.4345975724748826,Новосибирск
bW2iNSMp,82.934565,55.105544,0.3865842693002575,Новосибирск
YhUH0AzP,37.564275,55.48530600000001,-0.9964588326368206,Москва
omENfbNH,37.305857,55.485758,0.8620053355911281,Москва
w6RCwQrC,37.571561,55.503838,-0.52103776634595,Москва
5jpPGoo6,37.517761,55.524437,-0.5858679117492506,Москва
ruh50nWT,37.543237,55.547036,-0.30493728166828155,Москва
OHty6LJP,37.543246,55.547845,0.732345044784527,Москва
PxLPVy6I,37.572989,55.56719399999999,1.1213259172043302,Москва
P6UqUJpJ,37.579044,55.569846,0.08404359075152168,Москва
dFRJyrdz,37.595278,55.58303299999999,-0.0456167000550794,Москва
zT71jR4g,37.599148,55.583953,1.3806464988175324,Москва
6Ujlr2LT,37.599224,55.594651,-0.4345975724748826,Москва
QaQP4R7f,37.602885,55.596335,-0.30493728166828155,Москва
fPqxIVRl,37.492471,55.603912,0.12726368768705534,Москва
jc6nGwVC,37.603394,55.609839,0.6459048509134596,Москва
BS42UrdB,37.601719,55.61170300000001,0.25692397849365645,Москва
1TMXBgUM,37.606331,55.611795,1.985727855915004,Москва
HAqT6xQb,37.719899,55.612726,3.152670473174413,Москва
JX7XV6mD,37.743868,55.613216,-0.7803583479591522,Москва
H8wtfc6G,37.508715,55.616981,0.12726368768705534,Москва
rn9A8r62,37.75213,55.61964,-0.3265473301360484,Москва
VPAKzSyv,37.738382,55.62140400000001,-0.13205689392614678,Москва
bNDUKJPE,37.60593,55.622604,0.25692397849365645,Москва
uReBoRP9,37.656393,55.636821,-0.3913774755393489,Москва
6GDLLbCh,37.759126,55.63894499999999,-0.650698057152551,Москва
c0UVFgm4,37.608376,55.640498,-0.7371382510236184,Москва
2jNsxoXl,37.52512700000001,55.64366800000001,-0.3913774755393489,Москва
rhifIvhc,37.366207,55.644661,1.034885723333263,Москва
dv6A4N9j,37.41172,55.647053,2.2450484375282063,Москва
2nZ3pCKA,37.595555,55.64750400000001,-0.30493728166828155,Москва
agEDsbB4,37.743187,55.650691,-0.52103776634595,Москва
ZfbQN6SL,37.646375,55.653255,-0.002396603119545705,Москва
LjxEMUOO,37.541447,55.65596600000001,-0.9532387357012868,Москва
GSLqcJM1,37.4297,55.65875,0.8187852386555944,Москва
msf1cbvr,37.749661,55.659647,0.17048378462258906,Москва
b00YAzxr,37.481371,55.663201,3.3255508609165485,Москва
7hMTdDGt,37.469313,55.66425699999999,-0.6074779602170174,Москва
XPqFCntc,37.437191,55.66470500000001,-0.5642578632814836,Москва
1MZSTvdD,37.626744,55.664763,-0.4778176694104163,Москва
XgLZQs6q,37.760289,55.67453,-0.26171718473274785,Москва
W9hpCveX,37.505948,55.675511,-0.4778176694104163,Москва
ck6UZCBf,37.765282,55.677014,0.8620053355911281,Москва
8WSj3Gk6,37.66496400000001,55.67758900000001,1.3374264018819988,Москва
HGHbCtK4,37.564184,55.67841600000001,0.7107349963167602,Москва
jskwtTpg,37.62166,55.681346,-0.6939181540880848,Москва
0eSE1PRt,37.491046,55.683744,-0.30493728166828155,Москва
2EADrSl6,37.622022,55.684432,2.2018283405926726,Москва
AGA0LBwJ,37.621947,55.684503,0.06243354228375483,Москва
zqxBvgo3,37.602418,55.689662,0.4730244631713249,Москва
ePTGtnXP,37.535637,55.691698,-0.34815737860381524,Москва
yyX5XM5Y,37.728164,55.691734,-0.34815737860381524,Москва
Eqhbo1u6,37.527942,55.69219399999999,-0.17527699086168047,Москва
aYLir9h9,37.534028,55.693307,-0.7371382510236184,Москва
yLT4AAE2,37.500057,55.697459,-0.5642578632814836,Москва
lwTDMNbZ,37.765758,55.704134,0.6459048509134596,Москва
1QF1l1v9,37.642141,55.704974,0.3865842693002575,Москва
tJMGAXxW,37.478967,55.705202,-0.5858679117492506,Москва
VtQVSJDn,37.767349,55.705907,1.034885723333263,Москва
e5ZywFU6,37.730449,55.706608,0.3865842693002575,Москва
tLuy6W1t,37.591484,55.707394,1.2509862080109313,Москва
Hng1ty3A,37.734468,55.709798,0.7755651417200607,Москва
IlEraymJ,37.675098,55.710535,-0.30493728166828155,Москва
ne5FR9fF,37.681473,55.717847,0.9484455294621956,Москва
ULMcd4UD,37.609398,55.724074,-0.3265473301360484,Москва
tFr5ROxI,37.825155,55.724124,-0.4345975724748826,Москва
5WiIuenb,37.625792,55.726877,0.5810747055101592,Москва
Up3Qbuvy,37.474799,55.72790500000001,0.5162445601068586,Москва
HtEs9cWZ,37.622612,55.72933100000001,1.164546014139864,Москва
du4QcmQO,37.61114,55.72961,-0.52103776634595,Москва
xLWXr3Lf,37.73102100000001,55.729833,0.9484455294621956,Москва
U27W4QJ7,37.643983,55.730188,-0.08883679699061309,Москва
DZnacIGm,37.63531,55.731212,0.17048378462258906,Москва
e6KI8WVh,37.664147,55.731865,0.25692397849365645,Москва
qsQAaylC,37.618947,55.73404,-0.3913774755393489,Москва
TvWyQA6I,37.590986,55.73622,1.985727855915004,Москва
AA8hN7bJ,37.628765,55.740664,0.21370388155812275,Москва
FKpC96cF,37.866307,55.743527,-0.6939181540880848,Москва
8X4xMkKc,37.508122,55.743649,0.34336417236472383,Москва
ZEvDCFD6,37.56367,55.74434,0.9484455294621956,Москва
NS2HdU7x,37.566136,55.744381,1.164546014139864,Москва
nJTccp1w,37.514509,55.744566000000006,-0.13205689392614678,Москва
Zg57ss59,49.192958,55.744566000000006,-0.5642578632814836,городской округ Казань
GLpUl6ku,49.219566,55.74568100000001,-0.08883679699061309,городской округ Казань
95UFIIsM,37.70708,55.747424,-0.0456167000550794,Москва
5RDhXAew,37.589706,55.749205,-0.26171718473274785,Москва
nMe2LHPb,37.78421,55.750271,1.294206304946465,Москва
zg9Rqx6j,37.78377800000001,55.751043,0.5162445601068586,Москва
Sz1ye8MD,37.593725,55.752097,0.4298043662357912,Москва
q21AU0gF,37.818283,55.752683,0.9700555779299624,Москва
YscCLNMq,49.187244,55.75346800000001,-0.002396603119545705,Казань
k9vFUEKA,37.636654,55.754287,0.3865842693002575,Москва
gTgKPP27,37.621543,55.754674,-0.9100186387657532,Москва
ZopCnYnF,49.231841,55.755079,0.8187852386555944,городской округ Казань
CxcTgNjn,37.660183,55.75524,0.5594646570423922,Москва
saJNxolJ,37.40677,55.75784,-1.1693392203789554,Москва
3VbIMBNL,37.75197,55.758819,0.34336417236472383,Москва
0yC9gVuF,37.795349,55.759304,-1.082899026507888,Москва
kg8oDow1,37.628508,55.759601,-1.2557794142500227,Москва
YTZfRTZJ,37.623825,55.761544,0.8187852386555944,Москва
4sRLEOxj,37.606606,55.763435,-0.0456167000550794,Москва
K3gR6qAk,49.233274,55.763478000000006,-1.082899026507888,городской округ Казань
oeiKBQIm,49.185044,55.76481999999999,-0.9100186387657532,городской округ Казань
tbmL4C5J,37.602891,55.765829,-0.21849708779721416,Москва
3mtxtQsE,49.179869,55.766359,-0.8235784448946858,городской округ Казань
9RYHfP3m,37.38073,55.766712,-0.4778176694104163,Москва
oEOiQlpv,49.21689,55.76954,0.602684753977926,городской округ Казань
Ap42ei8k,37.67879,55.77291,-0.9100186387657532,Москва
c5wVfiUF,37.679968,55.77293,1.8128474681728688,Москва
UT4p9zvj,37.659371,55.776859,-0.4345975724748826,Москва
te8dMz6Z,37.51644,55.77838000000001,2.007337904382771,Москва
ZDyDKUmb,49.112998,55.779996,0.6459048509134596,городской округ Казань
9PoCNghL,37.633949,55.780203,0.17048378462258906,Москва
F9XOYlnb,49.212676,55.780841,-0.8235784448946858,Казань
0t2jNYdz,37.70457,55.78202,-1.1693392203789554,Москва
s8LhdRDp,37.723067,55.782563,-0.26171718473274785,Москва
960M6jye,37.70577,55.78295,-1.234169365782256,Москва
qbrgrMBr,49.149344,55.784486,-1.1261191234434216,городской округ Казань
6baGVy1n,49.109605,55.786663,0.34336417236472383,городской округ Казань
oVuxDTxV,37.749337,55.788125,-0.6074779602170174,Москва
kMeJWHoE,37.67892,55.78856999999999,-0.4778176694104163,Москва
VdNzagUv,37.678141,55.789394,1.2509862080109313,Москва
34hHszrj,37.529347,55.790882,3.152670473174413,Москва
vjPO8Pi1,37.49365,55.792989,-0.7371382510236184,Москва
Nj7qV6KG,37.799786,55.793427,0.4730244631713249,Москва
ewJhpiY9,37.590618,55.79368100000001,7.215359585114582,Москва
XFkAf5M7,37.492272,55.793785,0.732345044784527,Москва
uNw6t6xk,37.586825,55.794233,-0.002396603119545705,Москва
YmlaZQRx,37.531968,55.801912,1.7696273712373356,Москва
7f8oLjIM,37.74381,55.802292,0.6459048509134596,Москва
ny5swWUO,49.186229,55.803373,-0.4345975724748826,Казань
5Hm5PVsi,37.618848,55.80346899999999,0.08404359075152168,Москва
AvrNG4Gf,49.184999,55.805235,-0.6074779602170174,Казань
DcWDQ5JC,37.515103,55.805803,0.5594646570423922,Москва
Uep82ylV,37.637687,55.80745600000001,0.5162445601068586,Москва
n59CZdDP,37.579529,55.80754200000001,-0.34815737860381524,Москва
JPx1PvlT,37.799084,55.809132,0.4730244631713249,Москва
BpoVvgKO,37.46445,55.80951,-0.650698057152551,Москва
YFVTWD12,37.79949600000001,55.809774,2.9797900854322785,Балашиха
E2fZAexI,37.40478,55.81024,-0.5642578632814836,Москва
VXCpXVtO,37.732826,55.814578,-0.9964588326368206,Москва
eqECPIIT,37.7381,55.815425,-0.30493728166828155,Москва
LLvbayjS,37.576367,55.819034,-0.002396603119545705,Москва
4LvQzaA9,49.056271,55.819045,0.1920938330903559,городской округ Казань
jyqrl6X7,37.577366,55.81933100000001,0.21370388155812275,Москва
i56AVrYY,37.49945,55.82018100000001,1.1213259172043302,Москва
3bqwQXqD,49.09329,55.821254,0.12726368768705534,Казань
y3wFGx0E,49.093419,55.821846,-0.650698057152551,Казань
59UjpU7q,37.823358,55.82249300000001,0.8187852386555944,Москва
Etvm4Few,37.63443400000001,55.82400500000001,-0.0456167000550794,Москва
nGW7MYJ2,49.14667,55.82634,-0.34815737860381524,Казань
Ge3rjnNS,37.436247,55.826377,0.3865842693002575,Москва
Wf730kFc,49.081689,55.828543,-0.34815737860381524,городской округ Казань
FMPuwbsj,49.080848,55.82885,-1.2989995111855563,городской округ Казань
aWMomlO7,49.118586,55.82957800000001,0.34336417236472383,городской округ Казань
zRh8HUje,49.118586,55.82957800000001,0.04082349381598799,городской округ Казань
Tw1Svbiw,49.080358,55.834436,-0.08883679699061309,городской округ Казань
5UKRuSA9,37.576824,55.838028,2.850129794625678,Москва
DSJ1FKTg,37.486238,55.839484,-0.002396603119545705,Москва
lkWtEXwO,37.493066,55.839565,1.0781058202687963,Москва
8NvqE4CJ,37.486227,55.839988,0.4730244631713249,Москва
kXV2cKsB,37.660087,55.843941,-0.4778176694104163,Москва
XTKhDNze,37.659739,55.84520300000001,-1.1045090749756548,Москва
d8JVU4L3,37.360169,55.847572,-0.7803583479591522,Москва
ommNZCUV,37.590776,55.84863000000001,-0.34815737860381524,Москва
FghElX6D,37.438987,55.849423,1.5535268865596672,Москва
CO76tdVs,37.444304,55.850511,0.21370388155812275,Москва
wXDJYllD,37.597414,55.850995,0.6459048509134596,Москва
ueXw8anZ,37.478132,55.854933,3.0662302793033462,Москва
nkt1PhrL,37.477381,55.85578,0.04082349381598799,Москва
EYeTJlnp,37.653334,55.856351,0.04082349381598799,Москва
A4nv1Vap,49.100728,55.860342,0.21370388155812275,Казань
OCFXnfRX,37.434961,55.862827,-0.0456167000550794,Москва
UfEj63Mg,37.544665,55.86375200000001,0.6459048509134596,Москва
3Ix3aKz2,37.605122,55.864849,-0.8235784448946858,Москва
f9UjG9j3,37.603822,55.865025,-0.21849708779721416,Москва
MJFHjv6Q,49.019816,55.867687,0.17048378462258906,Казань
PUp3EyzF,37.664267,55.870102,-0.26171718473274785,Москва
9F0eikRX,37.605029,55.883288,0.21370388155812275,Москва
AODBmARj,37.660853,55.887902,-0.0456167000550794,Москва
Uv0PuoVB,37.539124,55.890487,0.4298043662357912,Москва
ojoSTUzr,37.552933,55.89761,-0.26171718473274785,Москва
owoZjLcJ,37.629579,55.898768,-1.0396789295723543,Москва
YV1fUOaw,37.588885,55.899252,-0.13205689392614678,Москва
IVSpPooR,37.53876500000001,55.908623,-1.0396789295723543,Москва
y5XqCNW4,92.854072,55.977808,-0.17527699086168047,Красноярск
cI5aMfP5,37.174766,55.981852,-0.06722674852284624,Москва
HWurGKxG,37.174811,55.982678,-0.8667985418302195,Москва
jg4KN4rk,92.886411,55.98669200000001,0.3001440754291901,Красноярск
9vpi0zuV,93.023803,55.997114,-0.4778176694104163,Красноярск
Fcqb4WDt,92.931228,56.004484,-0.17527699086168047,Красноярск
plCkOHbN,37.199926,56.008615,-0.9100186387657532,Москва
NTjDKBtL,92.865583,56.009936,-0.30493728166828155,Красноярск
fP7JB9Qs,92.877984,56.01143,-0.9100186387657532,Красноярск
ejjC2aU3,92.974951,56.014022,-0.4345975724748826,Красноярск
bwmFXfeI,92.813971,56.014036,-0.13205689392614678,Красноярск
NF33CYqv,92.855412,56.014191,-0.8667985418302195,Красноярск
h6qIFhXA,93.010041,56.020784,0.9052254325266618,Красноярск
2cU1Z8KM,92.798215,56.02265,-0.4345975724748826,Красноярск
HccXdHMK,92.907574,56.032916,0.17048378462258906,Красноярск
59rpwZBk,92.8844,56.0343,-1.2557794142500227,Красноярск
5z5VpTGn,92.881905,56.03873299999999,-0.8235784448946858,Красноярск
P9mGf44m,92.913763,56.042136,-0.34815737860381524,Красноярск
6HXoX1HZ,92.949832,56.04668,-0.9532387357012868,Красноярск
GU0QclY1,92.903162,56.05029,-0.30493728166828155,Красноярск
y7s9SVJ9,92.904517,56.051203,-0.650698057152551,Красноярск
9RIuAGT0,92.973036,56.053322,0.7755651417200607,Красноярск
ci9r9Fr2,92.926002,56.06590799999999,-0.21849708779721416,Красноярск
vWhC4eBL,43.853857,56.22205500000001,-0.6939181540880848,Нижний Новгород
53eoFG4u,43.863684,56.228005,0.6459048509134596,Нижний Новгород
AG9avE8M,43.951477,56.235105,-0.34815737860381524,Нижний Новгород
fmo3uo10,43.86499600000001,56.243009,-0.30493728166828155,Нижний Новгород
FU4c6TNZ,43.85100900000001,56.250287,-0.7803583479591522,Нижний Новгород
7NWLRjS9,43.856974,56.259358,-0.08883679699061309,Нижний Новгород
HuP6vu8Y,43.877078,56.261653,0.602684753977926,Нижний Новгород
t0UxAofh,43.92821,56.28733199999999,-0.002396603119545705,Нижний Новгород
b0sYQyFL,44.072992,56.2903,-0.17527699086168047,Нижний Новгород
HtGYnJHb,44.042485,56.296299,-0.34815737860381524,Нижний Новгород
P96LMIRr,44.076675,56.306448,-0.34815737860381524,Нижний Новгород
9smvi5GH,43.990535,56.314677,-0.650698057152551,Нижний Новгород
vohBRdK6,44.027034,56.319444,-0.8235784448946858,Нижний Новгород
I24gbq5p,43.947623,56.320338,0.17048378462258906,Нижний Новгород
tlkZpouQ,43.948288,56.321865,-0.13205689392614678,Нижний Новгород
hmgU8ZxH,44.006516,56.326797,-0.52103776634595,Нижний Новгород
6oJCNSPc,43.956056,56.338797,-0.1968870393294473,Нижний Новгород
8xLLfRSF,43.88397,56.33959,-0.7803583479591522,Нижний Новгород
Bq2RhWh4,43.866774,56.348392,-0.6074779602170174,Нижний Новгород
xNX8I5kF,43.868347,56.350323,1.5103067896241336,Нижний Новгород
ujHS8P2G,43.821958,56.365498,-0.650698057152551,Нижний Новгород
J4kyyZ66,60.701356,56.754564,-0.9100186387657532,Екатеринбург
Z3IaIqhp,60.613168,56.769296,0.04082349381598799,Екатеринбург
pmpDwkBu,60.64901999999999,56.788549,-1.3422196081210902,Екатеринбург
uZS0s98V,60.519689,56.79343000000001,1.164546014139864,Екатеринбург
HmjxRHVs,60.62619399999999,56.79685500000001,-0.3913774755393489,Екатеринбург
I0hubgK0,60.556457,56.806185,-0.6939181540880848,Екатеринбург
ib3vdw9y,60.611964,56.807141,1.4670866926885997,Екатеринбург
CCoMeGSq,60.56259300000001,56.816823,-0.3913774755393489,Екатеринбург
xsb5xUU4,60.537871,56.816863,-0.002396603119545705,Екатеринбург
Z3zfHcbJ,60.505569,56.823455,-0.6074779602170174,Екатеринбург
HdHd7sSJ,60.598984,56.829098,-0.9532387357012868,Екатеринбург
wlzvYVvr,60.545255,56.830029,-0.0456167000550794,Екатеринбург
6DLyJRJT,60.595022,56.834796,-1.1261191234434216,Екатеринбург
AnEwYKsf,60.636812,56.838125,-0.6939181540880848,Екатеринбург
9BqGtCOu,60.616914,56.848247,-0.17527699086168047,Екатеринбург
sniqNObc,60.549152,56.853301,0.3001440754291901,Екатеринбург
bWXM7Z4I,60.65333100000001,56.85661,-0.6939181540880848,Екатеринбург
PSh4SCru,60.605429,56.857019,-0.6939181540880848,Екатеринбург
YD1XoHg9,60.5324,56.86539200000001,-0.4778176694104163,Екатеринбург
jf7hZLjk,60.554713,56.869249,-0.6074779602170174,Екатеринбург
2UlFF5pG,60.61326700000001,56.899749,-0.6939181540880848,Екатеринбург
o4icTq9v,60.600816,56.904251,-0.6939181540880848,Екатеринбург
avEOHzEY,30.42787,59.721488,0.12726368768705534,Пушкин
wQOQvE03,30.579832,59.735526,-1.1261191234434216,Колпино
4kXXpr1r,30.08969,59.738702,-0.9532387357012868,Санкт-Петербург
rkhUhnnc,30.622015,59.73877099999999,-0.650698057152551,Колпино
2kUlAO0h,30.582934,59.740388,-1.0396789295723543,Колпино
DvEZb53r,30.610533,59.74071,-1.212559317314489,Колпино
Y5ARpcKu,30.162239000000003,59.807008,-1.1693392203789554,Санкт-Петербург
Im4dPNQA,30.318236,59.81987,-0.9532387357012868,Санкт-Петербург
ZyyHiNqb,30.3984,59.828011,-0.8235784448946858,Санкт-Петербург
fbHwWPwP,30.377937,59.82918000000001,-0.5858679117492506,Санкт-Петербург
v6Oi0Qqv,30.377473,59.829918000000006,0.4730244631713249,Санкт-Петербург
UcFkrzvk,30.505551,59.831962,-0.30493728166828155,Санкт-Петербург
8GOlibor,30.348665000000004,59.832466,0.732345044784527,Санкт-Петербург
PlRVd2q7,30.349681,59.832909,-1.1693392203789554,Санкт-Петербург
tLinWS5n,30.391599,59.833301,-0.9100186387657532,Санкт-Петербург
wG77qDMd,30.204863,59.83404,-0.26171718473274785,Санкт-Петербург
mj6Q5LGP,30.145125,59.835831000000006,-0.3913774755393489,Санкт-Петербург
P3zwA2PW,30.251162,59.84234100000001,-0.9532387357012868,Санкт-Петербург
QapR03Z6,30.247469,59.843173,-0.7803583479591522,Санкт-Петербург
NlhU5eaH,30.322345,59.84855200000001,0.25692397849365645,Санкт-Петербург
ibdAzVc5,30.387133,59.84902,-0.34815737860381524,Санкт-Петербург
9p3J8gPd,30.14391,59.849135,-1.212559317314489,Санкт-Петербург
3HhvDYQp,30.268333,59.850762,-0.30493728166828155,Санкт-Петербург
UvSdh5eX,30.354624,59.852172,-0.34815737860381524,Санкт-Петербург
4PiWRiJr,30.193401,59.852886,-0.650698057152551,Санкт-Петербург
wCIpiNOn,30.392071,59.858334,0.4730244631713249,Санкт-Петербург
QX4SAYI9,30.247937,59.858688,-1.234169365782256,Санкт-Петербург
esn300Zl,30.470336,59.865059,-0.3913774755393489,Санкт-Петербург
OrzylnCV,30.319964,59.86660799999999,-1.0396789295723543,Санкт-Петербург
psQh5f3D,30.260932,59.867776,-0.3913774755393489,Санкт-Петербург
vC4Bp1jb,30.261134,59.86786800000001,-0.6074779602170174,Санкт-Петербург
gJTsNAnJ,30.379346,59.870262,-1.0396789295723543,Санкт-Петербург
4nCrGS4K,30.443873,59.87619300000001,-0.08883679699061309,Санкт-Петербург
oWYaT4dK,30.320873,59.87869,0.04082349381598799,Санкт-Петербург
X7Sv7X4f,29.894139000000006,59.881795,0.6891249478489934,Санкт-Петербург
GVLixe1p,30.37021,59.883,-0.17527699086168047,Санкт-Петербург
GiIKvJL5,30.273976,59.900058,-0.17527699086168047,Санкт-Петербург
CyYLUxCj,30.298369,59.906747,-0.7803583479591522,Санкт-Петербург
QUpF6MWF,30.481682,59.907082,0.6459048509134596,Санкт-Петербург
uewNqxcJ,30.482577000000006,59.908258,-1.1693392203789554,Санкт-Петербург
6pVArqoM,29.777139,59.909612,-1.212559317314489,Санкт-Петербург
gQlNWXf4,30.446878,59.912914,-0.52103776634595,Санкт-Петербург
BSuZvUqW,30.348816,59.915002,0.8187852386555944,Санкт-Петербург
LxMbcr8a,30.317729,59.91588100000001,0.4298043662357912,Санкт-Петербург
cpG56rus,30.47281,59.91627,-1.0396789295723543,Санкт-Петербург
akTbRDfA,30.355126,59.921134,-0.26171718473274785,Санкт-Петербург
O3tOF6uE,30.4685,59.9214,-1.0396789295723543,Санкт-Петербург
LyuFHuZx,30.384063,59.924416,-1.0396789295723543,Санкт-Петербург
5xgQDtpq,30.317177,59.925389,-0.3913774755393489,Санкт-Петербург
jHHBbyj3,30.320997,59.92681999999999,-0.30493728166828155,Санкт-Петербург
